a,b,m,s
14.37522546,3.666268718,2.771067919,0.366261929
79.24554463,20.42701871,4.421320694,0.372958159
25.7025834,7.182733494,3.309467388,0.417962964
7.938805688,1.519499074,2.013318333,0.354505979
12.5641869,2.645497189,2.943374804,0.419932802
44.27267374,15.55676516,-10.5058114,0.420346678
6.606200727,1.515058983,2.002513842,0.26261652
68.1762901,17.76128001,4.343888136,0.423241689
3.478332476,0.677425041,1.472399444,0.433874016
2.420673001,0.264183771,1.837425522,0.489092572
6.229323318,1.3939217,1.858112714,0.417711053
371.0171793,120.9250779,6.194127548,0.417897619
16.62358203,7.110161874,2.301120089,0.348807649
72.40538396,19.07708571,4.626112275,0.46303718
134.3979213,43.23615448,-11.83863948,0.50572004
10.19604262,2.657437889,2.048751363,0.316172262
6.244260843,1.075857813,2.239720283,0.386202414
63.54787172,24.54995318,-12.59477,0.483032091
4.191845551,1.055721081,2.123314162,0.516994299
8.707627936,2.656704252,1.537636794,0.285310343
6.79750056,1.146713929,2.444184713,0.441005694
17.54384293,4.807288805,3.222033174,0.446333719
3.371462127,0.463886121,1.825990337,0.403738534
3.618782588,0.614069416,1.753876383,0.469504494
54.11411783,14.17220719,3.70260842,0.350249255
20.17068222,4.471174559,3.680869426,0.416812791
8.580606005,1.851551148,2.371837889,0.340055534
23.61372804,8.87188722,-8.594761712,0.323923342
3.381979847,0.744050112,1.664562828,0.468206229
6.218274307,1.442607198,1.634789623,0.393593253
4.418408898,0.903940581,1.75389603,0.395165103
3.505180627,0.802949834,1.549025056,0.464161745
13.85344292,2.871290612,3.101680598,0.293627204
4.130641908,0.372670951,2.328236668,0.414384204
12.77018981,2.836276165,2.949576883,0.434442817
3.359227418,0.575772467,1.891854519,0.456824213
12.56069366,2.968211397,2.193114307,0.300088378
5.86870271,1.337137405,1.574732005,0.254170549
5.632550527,1.150553696,1.67069499,0.225288598
4.676649901,0.94677037,1.829021766,0.35465599
6.777562619,1.53046924,1.979579775,0.383047313
16.43691365,5.239690436,-6.901157288,0.418564829
15.01751003,4.340908248,3.15141639,0.45143529
4.823622893,0.746361439,1.704689186,0.283500228
10.2291059,3.135043375,1.063602715,0.259603034
7.125193528,1.309977063,2.439341032,0.474953501
20.17231786,5.353088368,3.387719748,0.435829991
4.579675166,0.876697684,1.920104164,0.390877727
6.071848687,1.144153241,2.093044165,0.248511792
2.705108891,0.421919455,1.449991455,0.446261663
4.800224233,0.975681411,1.518011993,0.377360735
2.428192552,0.283871018,1.240111709,0.261175231
2.330392274,0.289957539,1.649317877,0.394233967
5.114650312,0.899596702,1.677089498,0.429738885
10.12389266,2.934048875,2.224711897,0.329604199
69.90217806,26.01065035,-12.73830211,0.54286295
7.339352622,1.644305855,2.1635065,0.429604795
14.64834472,3.58320434,3.266967518,0.481752513
4.812267401,0.889455626,1.913482364,0.270653565
3788.872812,995.001354,8.034314392,0.359753709
80.86717013,21.20942039,-11.90581285,0.420790823
4.381964073,0.922433057,1.543335319,0.338798979
7.592555516,1.483278883,2.044147834,0.350288542
52.25218052,16.9577855,4.351986775,0.435262671
2.950468838,0.37350535,1.408460493,0.35979568
10.10398377,2.173704841,2.625103337,0.432992265
74.8888453,24.61285152,-11.77395602,0.363993299
2.976305542,0.387459713,1.523775481,0.293991645
9.069561416,1.645902541,2.310392789,0.303043441
14.43848948,2.383692847,3.374657675,0.356885712
2.652771659,0.345961199,1.674897719,0.436338889
9.768778927,2.374134609,2.575858897,0.37285089
14.70169747,3.300802649,2.449009826,0.384583681
22.21729459,6.09973515,2.867993285,0.371779728
19.19893366,4.161234794,2.78113032,0.391428748
59.60367388,17.72890437,3.962870032,0.485234496
13.11670788,2.232118083,3.430512329,0.444443727
22.60062512,4.80968139,3.560917124,0.412426866
3.819500087,0.623996382,2.091679832,0.347179057
55.11178833,14.37365958,4.112190641,0.341717665
5.112931272,0.668424949,2.012803537,0.346912259
13.48237592,2.804328123,2.731172703,0.403806312
159.3352233,51.3014966,-11.23348433,0.504808993
3.72906938,0.525605103,1.525743649,0.320194099
7.371440574,1.091812007,2.640700373,0.412876237
27.12023188,6.784376426,3.222981692,0.34635188
4.93592246,1.110983948,1.950263524,0.360495935
18.81005899,4.658271734,3.011147778,0.349965969
2.767486671,0.363913848,1.508172267,0.364354423
2.875815653,0.417797873,1.148950545,0.407354361
4.537648224,0.786218305,1.820005463,0.283995452
7.374932265,1.948573836,1.729003586,0.409732922
7.182317358,1.726469148,1.703895354,0.338277121
113.6544951,31.05915538,2.329150255,0.358987493
4.376409889,1.112730182,1.791670193,0.433586926
24.38619985,7.099187343,3.107303283,0.313393601
68.73223002,23.98587447,-12.15849683,0.383663997
15.74579931,4.705294825,2.468615172,0.289791631
8.817458587,2.534188667,2.154995387,0.331702313
6.350759066,1.595165067,1.786004179,0.333682379
9.579256193,2.299949365,2.368567135,0.379320314
12.01392946,2.507679055,3.043608145,0.478411086
5.364674456,1.652945723,1.40485887,0.343488509
6.257496549,1.238738537,2.114556273,0.336720584
5.919449786,1.407631877,2.237466484,0.51520629
109.930234,31.70257757,4.773341896,0.404240783
3.659784403,0.472684134,2.076010602,0.426756736
3.034235724,0.480317793,1.430393914,0.345011547
3.838737464,0.687586161,1.612854733,0.395380914
39.88230825,11.2549166,3.576202731,0.375507771
67.08600389,22.56916019,-11.168694,0.446507367
113.8945004,34.11609742,4.44382998,0.336405937
57.95117194,16.01527722,4.395925556,0.462367071
4.234998533,0.831002277,1.692527557,0.384960557
7.923597178,1.759900614,2.267447944,0.522264975
84.15311372,31.2879468,-6.615739153,0.477374204
2.483281833,0.402393404,1.434143688,0.344973243
2.965936007,0.545314697,1.50200844,0.41330063
18.7065927,5.206484198,2.626023181,0.350432499
4.94184997,1.191342182,1.720936973,0.39815587
4.306904631,0.541098325,1.952307542,0.229604474
5.746320367,1.353653221,2.187196317,0.395419659
36.69042906,11.2866548,3.696638609,0.361540309
60.75011031,17.14260677,4.85766391,0.42544892
5.404619504,1.183788099,1.978634531,0.371009187
13.27803341,2.778323638,3.05238205,0.363725525
2.593143835,0.388254426,1.314709972,0.390230617
6.051964058,1.205940442,2.590657924,0.478871909
3.928877456,0.908475048,1.956878942,0.476045294
10.64209968,3.738870887,2.121189155,0.289470304
12.92397183,3.460787093,2.991694229,0.421249341
7.260043868,1.382282873,2.357253013,0.335610191
1.994941814,0.439694606,0.715173175,0.331584919
27.13420515,10.06020812,-9.074623831,0.43174178
11.11236776,2.780069273,2.134917474,0.315827364
5.291324304,1.204900197,2.00616818,0.425895631
15.24131703,3.304299272,3.286014517,0.41230406
4.007517621,0.787668059,1.730314142,0.411022086
3.090088601,0.471843039,1.603595926,0.305037127
5.621014535,1.336343175,1.693315212,0.248838863
4.690946383,0.966421621,2.16197617,0.48249173
2.217814033,0.276294564,1.589837309,0.472853477
9.445319562,1.962153591,2.542520694,0.441327465
4.993085548,0.993644535,2.044848714,0.50394824
91.65199306,29.14001573,-6.212686341,0.375873029
3.935726311,0.739137639,1.611282566,0.453789566
4.45087868,0.824817673,1.863995225,0.330074234
45.43427126,12.57365618,3.802050254,0.441742988
2.789143679,0.382612764,1.608270951,0.333198392
5.609085087,1.542120848,1.650150342,0.383355277
6.81234928,1.623164609,2.051996498,0.377914111
3.776061969,0.635131944,2.205439795,0.468501612
3.425364229,0.552228535,1.991248783,0.365512967
6.993907059,1.929634791,1.993846423,0.419592798
11.37736751,2.9507196,2.136462691,0.259330805
22.23912828,6.223467624,2.800225352,0.294530285
2.976712158,0.546163694,1.565419,0.46043211
72.41677089,24.97395007,-12.24672568,0.471589969
3.55393356,0.938654121,1.037962072,0.406907042
105.932994,32.30770412,-8.18353796,0.468815893
11.42836699,2.432738704,2.740568921,0.409455052
8.729724061,1.771436385,2.713520147,0.506070722
5.526892256,1.23226759,1.95411788,0.330908454
121.2920084,41.45208097,-12.35875373,0.422557162
5.804165246,1.324078234,1.759173442,0.387385346
5.63900427,0.974953617,2.395330012,0.516560753
7.609488759,1.950685171,2.43456256,0.435533592
6.90726151,1.580206082,2.131909996,0.388557316
6.150171803,1.06532159,2.305032313,0.39571641
3.524714298,0.541457061,2.103403726,0.454267534
4.334183939,0.842276705,1.709603198,0.351668483
77.65843977,34.20913447,-12.10796043,0.481802296
21.52629981,4.138269447,2.851265175,0.32866939
3.283657933,0.675232332,1.519020057,0.415903888
38.74703179,15.43290941,-9.489397452,0.510363491
59.14437002,20.15010495,-8.360496371,0.432721708
5.384905803,1.095563004,2.079716353,0.428891683
10.10577697,2.612931907,2.696973932,0.434438546
3.407569733,0.608345309,1.310046382,0.334379646
117.0396627,36.18216676,-9.448227822,0.496379354
14.67223372,3.433274837,2.120846638,0.233909166
5.813393059,1.125075372,2.047643486,0.360102439
1.837318608,0.177553462,1.177753232,0.408415987
18.35033046,4.7688078,2.80191967,0.341052576
12.48895006,2.690663061,3.193701363,0.411699005
5.597732478,1.263030664,1.823191234,0.276296306
3.552194633,0.556765731,1.671826099,0.410555858
6.331492375,1.422689044,1.836973898,0.330381461
5.590613557,1.45880595,1.695862051,0.387358021
3.583234164,0.764974897,1.570775503,0.522590282
4.339405781,0.821145602,1.67046498,0.389376823
15.87845671,4.388546207,2.922313547,0.335194478
10.6221309,2.177599,2.897155532,0.43378047
60.21009811,20.64155115,-12.97833136,0.372758094
9.530148548,2.74423642,1.886836945,0.253665594
6.553225009,1.406883114,1.998831168,0.357997075
5.240437059,1.113967042,1.714368635,0.397551088
11.99876791,2.70629996,-7.396533528,0.393888971
13.43618454,3.819366766,3.231791209,0.482967484
10.34697599,2.57702824,2.580836357,0.393991016
4.829097769,0.407072358,2.415873843,0.370728151
12.76896532,3.19863558,2.850058927,0.393354332
6.561243019,1.586161697,2.095275412,0.422895031
12.08414792,3.112275843,2.592657876,0.353236417
22.78814297,6.795264445,3.37265728,0.423581743
9.991669591,1.956852379,3.143199721,0.459937325
4.301723727,0.909268,1.461794809,0.309011961
4.137865174,0.908560825,1.728563905,0.399192654
5.45244228,0.925995539,2.165916723,0.410719869
10.30149937,2.898424899,1.715873669,0.300423275
2.474130762,0.445826274,0.736948315,0.285879357
5.853325921,1.273260522,1.858572241,0.342840921
11.15450727,2.101436794,2.645638089,0.389893129
3.396808406,0.720714928,1.364938351,0.387079643
6.519033035,1.211645792,2.031423525,0.264360059
9.207448642,1.570640072,2.445300253,0.405202993
5.722431973,1.342181511,1.788765123,0.406272321
5.026007993,1.23655032,1.865876462,0.429948112
13.82333334,3.634318247,2.593553767,0.345424998
4.88588787,0.884922855,1.991655284,0.416155422
5.063460852,1.12876491,2.227208231,0.478032621
98.71272209,33.59589263,-11.87192059,0.362502174
3.521922962,0.603155781,1.885613194,0.412510705
5.433673311,1.275938271,1.498918095,0.281381928
2.249950883,0.262766572,1.404323357,0.308797333
6.331573946,1.587861275,1.950515393,0.343928091
5.088068477,1.025255549,1.703091979,0.285761864
192.6554073,52.0564084,-11.55411261,0.371802059
16.96214002,4.229510746,2.505436229,0.229744503
14.63254561,2.835433518,3.388808424,0.417741155
19.3845471,4.444170955,2.877341744,0.453192959
40.73619382,11.21886944,3.540177878,0.324565603
6.860215908,1.632027545,2.486117633,0.49519993
14.43819195,3.501781861,3.02421068,0.43635404
18.00720862,5.302500814,2.193798857,0.263234183
43.36506017,17.3513388,-11.93515819,0.301004123
39.21884038,10.23322632,4.193716148,0.501037834
8.357327192,1.489480212,2.153257114,0.229785853
36.3049064,12.61116177,-5.876993429,0.378253735
48.11661124,20.08509892,-12.69888924,0.420547524
8.183340404,1.987743571,2.302952455,0.36256318
9.4626322,2.380171506,2.431573667,0.352020851
3.989166414,0.503219621,2.130242337,0.328292312
4.613128214,1.067790431,1.72922988,0.453372982
8.829822992,1.510681316,2.598165313,0.436694228
6.368453016,1.226506548,2.221219662,0.263091162
14.98842301,3.272033804,2.720032155,0.304920176
4.607605689,1.011982582,1.557311873,0.416133611
39.41624388,14.30685076,-10.07407349,0.408370275
72.01183535,24.80511704,-10.58065586,0.400946272
3.257033641,0.384341919,2.162110559,0.42280048
29.99883447,10.66304826,-7.151204755,0.487666367
2.908665778,0.571738591,1.104052183,0.264002348
3.812372805,0.50520882,2.134366356,0.410755591
11.04612003,3.043030923,2.719400259,0.44404442
3.900661902,0.82151766,1.236992848,0.449179605
165.4599582,50.70502251,5.1919671,0.479028941
5.947867363,1.152264009,2.194331194,0.433977829
1.663271925,0.157413057,1.154761786,0.422597822
3.749864393,0.830959605,1.504547482,0.399052542
3.946017274,0.78847262,1.637389342,0.391633238
3.131117526,0.682624391,1.313040224,0.379582023
63.80132073,22.83838268,-9.695735606,0.438324754
9.141646629,2.785526693,2.184369614,0.370459467
10.75148476,2.777873953,2.441800731,0.337999059
4.130170768,0.772928464,1.62239935,0.384794377
3.314878732,0.640619178,1.424364233,0.422106559
6.164544192,1.529812935,1.992166415,0.321904901
5.657573276,1.240516543,1.775146777,0.435893845
4.241676471,0.962190905,1.701995615,0.377370179
4.477832565,0.944298362,1.685501534,0.310307177
26.19434932,9.124466702,-8.437940824,0.273850081
5.587442959,1.150827119,1.807078931,0.401115134
3.832809018,0.580508046,1.923307565,0.445995097
8.351695097,1.594011748,2.413277721,0.349874939
9.962176645,1.698136273,2.479920106,0.313584004
5.288630452,0.855271717,1.950936944,0.379027924
2.704802978,0.314867847,1.372424442,0.294331142
12.03998068,3.040954647,2.743822039,0.439102415
71.85460622,19.24370391,4.263250925,0.353568918
4.210539378,0.709798512,1.586385434,0.273305648
14.60441187,3.7171696,3.272687124,0.416890993
5.026221672,0.788980651,2.163043718,0.446837586
8.929087865,1.717767695,2.462918867,0.290690615
14.01208338,3.817220491,2.854194605,0.355056969
46.65530519,16.66746018,-11.79987072,0.446933182
4.332426012,0.821967501,1.873309061,0.394045252
76.81115375,23.53297223,-7.83954353,0.281023111
3.350404577,0.491630894,2.070968433,0.494894136
124.1635413,37.03634884,5.248534981,0.35509909
50.58136976,16.29837268,2.293333341,0.289495013
8.078227377,1.901760075,3.043778112,0.510255165
6.07082721,1.771174422,1.878283563,0.374871216
3.226315396,0.671281552,1.441675039,0.429245713
383.8907731,105.9656469,6.030381688,0.450130635
3.529660298,0.676883794,1.823618478,0.389736595
10.55968074,2.473965516,2.524935649,0.325818178
12.85740447,2.750809391,3.014262512,0.456696815
10.12025674,2.35078155,2.5893115,0.401494157
6.999259531,1.270547586,2.402290909,0.446800957
3.90048544,0.436791648,2.076177164,0.34397345
52.14454757,18.0825151,-12.99072335,0.374533691
6.993628279,1.444722353,2.359709015,0.308072798
4.16816952,1.045986851,1.708943461,0.467012242
4.757499337,1.017857954,1.690577172,0.411956917
12.69246185,3.021244394,3.059554772,0.329710302
4.212924932,0.846626365,1.78732426,0.339295105
48.44011466,16.42524883,3.825007467,0.365722422
2.646894988,0.281878147,1.800060882,0.448740034
10.00972517,1.715041234,2.673098731,0.439580112
19.46442517,4.941329028,3.46437974,0.361444075
67.56907018,25.52871279,-9.577440274,0.541886062
54.48827505,19.76062961,-12.25085894,0.35220436
35.43459232,9.937201488,3.54748916,0.414147903
2.835816547,0.733390777,1.073002052,0.385127138
5.516784828,1.372152656,2.230460742,0.41214588
31.42732052,7.899325482,3.64576379,0.36728271
2226.676945,482.7397221,8.052032494,0.462803296
9.240835319,2.322758163,2.382841853,0.427739374
59.31346147,21.52694086,-12.55880638,0.532546857
42.1320409,14.78533514,-7.959861336,0.499226769
5.952567628,1.278559551,1.954529475,0.308959707
10.22481877,1.692001802,2.274940103,0.364078161
9.095741446,2.32757756,1.864309927,0.348159295
15.89149081,3.297640394,3.104099518,0.444292346
4.858704252,1.115795674,1.829340091,0.490290012
12.58096859,3.210763352,3.216789033,0.470949977
7.99150397,1.778160764,2.053228836,0.286988322
12.81079739,3.647067923,2.103396295,0.368862496
8.876824639,2.422648055,1.878524429,0.283241525
6.283668371,1.631498389,1.922796542,0.344323329
9.976494773,3.18047512,2.281021302,0.380584954
5.874014146,1.06933998,2.462335558,0.442478165
4.753334518,1.195651771,1.681847271,0.322353705
5.534400503,0.870889028,1.900307724,0.292475572
12.27047215,3.045796024,2.660660809,0.348724017
4.798249748,0.701538309,2.167955641,0.384640106
45.40450695,14.90950579,-13.01511259,0.264241375
56.09261978,19.11297392,4.22104956,0.400912599
2.853413822,0.388440599,1.765826707,0.450368979
14.12771838,3.181856737,3.43948077,0.412547583
4.891347708,1.09101229,1.635934945,0.333594977
5.253794166,1.508734216,1.175056596,0.352356412
49.24893786,16.13308154,-10.37480531,0.326014777
461.0918136,96.65981633,6.121352738,0.391527178
3.45744927,0.541113157,1.898446467,0.380719068
5.283821571,1.18166933,1.750027085,0.391636649
74.858355,24.32933706,-9.240313923,0.477937802
3.036239067,0.526686992,1.844923867,0.459395577
26.94604804,8.05489053,3.524065749,0.379783486
3.823028424,0.64085507,1.777802593,0.462998362
5.31204307,1.024458214,2.060388828,0.320550799
10.14665657,2.37414663,2.772445449,0.426367649
4.885047328,1.119202778,2.058962562,0.453308184
38.40836406,15.71778452,-10.66133475,0.372420689
11.12513841,2.683350002,2.103238839,0.329635399
21.7846611,6.186445053,3.390422886,0.455129274
12.09253833,3.55554673,2.52788083,0.335790052
15.63164313,3.903354154,3.248426984,0.436133689
1785.215921,607.5343678,7.378288858,0.444737438
2035.704071,527.5737767,6.782120275,0.297227667
11.81218665,3.113473351,2.567527013,0.271115767
4.490562799,0.828617639,2.10431805,0.457341485
13.12791424,2.836952784,3.165818087,0.470080299
